Concept nr.	Concept	Set	Standard Transcription	List ID	Code	Comment	Stem	Confirmed	Source	Mediator	Add	cognate
122	the shop/store	122 - 5	магазин	85	Kidero3	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	98	Mikik1	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	99	Mikik2	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	162	Kurdul1	NA	5	NA	NA	NA	NA	NA
122	the shop/store	122 - 5	магазин	164	Kurdul3	NA	5	NA	NA	NA	NA	NA
123	the sickle	123 - 12	араб	45	Gelmets1	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 12	араб	46	Gelmets2	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 12	араб	47	Gelmets3	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 12	а1ра1б	98	Mikik1	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 12	а1раб	99	Mikik2	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 12	араб	163	Kurdul2	NA	12	NA	NA	NA	NA	NA
123	the sickle	123 - 19	нешу	83	Kidero1	NA	19	NA	NA	NA	NA	yes
123	the sickle	123 - 19	нешу	84	Kidero2	NA	19	NA	NA	NA	NA	yes
123	the sickle	123 - 19	нешу	85	Kidero3	NA	19	NA	NA	NA	NA	yes
123	the sickle	123 - 19	нича	158	Tukita3	хъандиро - больше нича	19	NA	NA	NA	NA	yes
123	the sickle	123 - 24	харицел	53	Karata1	NA	24	NA	NA	NA	NA	NA
123	the sickle	123 - 24	халици	145	Tlibisho4	NA	24	NA	NA	NA	NA	NA
123	the sickle	123 - 24	харицел	154	Anchikh1	NA	24	NA	NA	NA	NA	NA
123	the sickle	123 - 24	харицел	155	Anchikh2	NA	24	NA	NA	NA	NA	NA
123	the sickle	123 - 25	хъандиро	157	Tukita2	NA	25	NA	NA	NA	NA	NA
123	the sickle	123 - 25	хъандиро	159	Tukita4	NA	25	NA	NA	NA	NA	NA
123	the sickle	123 - 27	чин	162	Kurdul1	NA	27	NA	NA	NA	NA	NA
123	the sickle	123 - 27	чин	164	Kurdul3	большой	27	NA	NA	NA	NA	NA
123	the sickle	123 - 33	мангал	170	Khnov2	NA	33	NA	NA	NA	NA	NA
123	the sickle	123 - 33	мангал	171	Khnov3	NA	33	NA	NA	NA	NA	NA
124	the silver	124 - 1	орци	156	Kvankhidatli1	NA	1	NA	NA	NA	NA	yes
124	the silver	124 - 3	гумуш	45	Gelmets1	NA	3	NA	NA	NA	NA	NA
124	the silver	124 - 3	гумуш	47	Gelmets3	NA	3	NA	NA	NA	NA	NA
124	the silver	124 - 3	гумуш	98	Mikik1	NA	3	NA	NA	NA	NA	NA
124	the silver	124 - 7	месед	8	Bezhta1	NA	7	NA	NA	NA	NA	NA
124	the silver	124 - 10	серебро	53	Karata1	NA	10	NA	NA	NA	NA	NA
124	the silver	124 - 11	гьезе	53	Karata1	CONFIRMED	11	NA	NA	NA	NA	yes
125	the slave	125 - 1	къул	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	99	Mikik2	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	162	Kurdul1	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
125	the slave	125 - 1	къул	164	Kurdul3	confirmed	1	NA	NA	NA	NA	NA
125	the slave	125 - 4	лагъ	83	Kidero1	NA	4	NA	NA	NA	NA	NA
125	the slave	125 - 4	лагъи	113	Tad-Magitl1	NA	4	NA	NA	NA	NA	NA
125	the slave	125 - 4	лагъи	137	Zilo1	NA	4	NA	NA	NA	NA	NA
125	the slave	125 - 4	лагъи	156	Kvankhidatli1	NA	4	NA	NA	NA	NA	NA
125	the slave	125 - 6	nukar	103	Qax4	NA	6	NA	NA	NA	NA	NA
125	the slave	125 - 7	раб	8	Bezhta1	NA	7	NA	NA	NA	NA	NA
125	the slave	125 - 7	раб	135	Yersi3	NA	7	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 19	кирше	48	Ikhrek1	NA	19	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 19	кирше	50	Ikhrek3	NA	19	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 19	кирше	51	Ikhrek4	NA	19	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	26	Darvag1	NA	22	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	28	Darvag3	NA	22	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	29	Darvag4	NA	22	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	68	Khlyut3	NA	22	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	155	Anchikh2	NA	22	NA	NA	NA	NA	NA
126	the sledge/sled	126 - 22	санки	170	Khnov2	NA	22	NA	NA	NA	NA	NA
127	the sleeve	127 - 5	хали	47	Gelmets3	CHECK	5	NA	NA	NA	NA	NA
128	the soap	128 - 1	сапун	50	Ikhrek3	NA	1	NA	NA	NA	NA	NA
128	the soap	128 - 1	сабун	112	Rutul1	NA	1	NA	NA	NA	NA	NA
129	the song	129 - 1	маъни	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
129	the song	129 - 1	маъни	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
129	the song	129 - 1	маъни	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1а	126	Tukita1	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1е	154	Anchikh1	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1е	155	Anchikh2	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1а	157	Tukita2	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1а	158	Tukita3	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1а	159	Tukita4	NA	5	NA	NA	NA	NA	NA
129	the song	129 - 5	кеч1а	160	Tukita5	NA	5	NA	NA	NA	NA	NA
130	the soup	130 - 2	чорпа	82	Kiche2	NA	2	NA	NA	NA	NA	NA
130	the soup	130 - 2	чорпа	142	Tlibisho1	NA	2	NA	NA	NA	NA	NA
130	the soup	130 - 2	чурпа	143	Tlibisho2	NA	2	NA	NA	NA	NA	NA
130	the soup	130 - 2	чурпа	144	Tlibisho3	NA	2	NA	NA	NA	NA	NA
130	the soup	130 - 2	чурпа	145	Tlibisho4	NA	2	NA	NA	NA	NA	NA
130	the soup	130 - 3	суп	169	Khnov1	хьимиловалды тоже говорят (жидкое)	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	суп	170	Khnov2	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	суп	171	Khnov3	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	1	Alibeglo1	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	суп	29	Darvag4	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	52	Ilisu1	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	суп	82	Kiche2	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	96	Meshabash1	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	101	Qax2	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	102	Qax3	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	103	Qax4	CONFIRMED	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	106	Qax7	NA	3	NA	NA	NA	NA	NA
130	the soup	130 - 3	sup	108	Qax9	NA	3	NA	NA	NA	NA	NA
131	the spade	131 - 6	лопата	29	Darvag4	NA	6	NA	NA	NA	NA	NA
131	the spade	131 - 6	лопата	46	Gelmets2	NA	6	NA	NA	NA	NA	NA
131	the spade	131 - 6	лопата	81	Kiche1	NA	6	NA	NA	NA	NA	NA
131	the spade	131 - 6	лопата	113	Tad-Magitl1	NA	6	NA	NA	NA	NA	NA
132	the spider	132 - 11	q’ī	8	Bezhta1	NA	11	NA	NA	NA	NA	yes
133	the spoon	133 - 21	ттур	169	Khnov1	NA	21	NA	NA	NA	NA	NA
133	the spoon	133 - 21	тур	170	Khnov2	NA	21	NA	NA	NA	NA	NA
133	the spoon	133 - 21	тур	171	Khnov3	NA	21	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шакар	45	Gelmets1	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шакар	46	Gelmets2	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шакар	47	Gelmets3	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шекер	66	Khlyut1	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шакар	67	Khlyut2	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шакар	69	Khlyut4	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	шекер	70	Khlyut5	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	чакар	84	Kidero2	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	чакар	85	Kidero3	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 2	чакар	137	Zilo1	NA	2	NA	NA	NA	NA	NA
134	the sugar	134 - 3	писук	142	Tlibisho1	NA	3	NA	NA	NA	NA	NA
134	the sugar	134 - 8	сахар	155	Anchikh2	NA	8	NA	NA	NA	NA	NA
134	the sugar	134 - 8	сахар	160	Tukita5	NA	8	NA	NA	NA	NA	NA
135	the table	135 - 1	stol	1	Alibeglo1	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	стол	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	стол	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	stol	96	Meshabash1	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	стол	98	Mikik1	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	стол	99	Mikik2	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	stol	103	Qax4	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	stol	104	Qax5	NA	1	NA	NA	NA	NA	NA
135	the table	135 - 1	stol	105	Qax6	NA	1	NA	NA	NA	NA	NA
137	the thief	137 - 1	ц1огьор	83	Kidero1	NA	1	NA	NA	NA	NA	NA
137	the thief	137 - 1	ц1огьор	84	Kidero2	NA	1	NA	NA	NA	NA	NA
137	the thief	137 - 1	ц1огьор	85	Kidero3	NA	1	NA	NA	NA	NA	NA
137	the thief	137 - 1	ц1огьор	156	Kvankhidatli1	NA	1	NA	NA	NA	NA	NA
138	the thing	138 - 14	зад	165	Fiy1	NA	14	NA	NA	NA	NA	NA
138	the thing	138 - 14	зад	166	Fiy2	NA	14	NA	NA	NA	NA	NA
138	the thing	138 - 14	зад	169	Khnov1	NA	14	NA	NA	NA	NA	NA
138	the thing	138 - 14	зад	170	Khnov2	NA	14	NA	NA	NA	NA	NA
138	the thing	138 - 14	зад	171	Khnov3	NA	14	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	45	Gelmets1	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	46	Gelmets2	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	47	Gelmets3	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	98	Mikik1	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	99	Mikik2	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	162	Kurdul1	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	163	Kurdul2	NA	15	NA	NA	NA	NA	NA
138	the thing	138 - 15	кар	164	Kurdul3	confirmed	15	NA	NA	NA	NA	NA
138	the thing	138 - 17	мал	27	Darvag2	NA	17	NA	NA	NA	NA	NA
139	the thread	139 - 1	сап	98	Mikik1	NA	1	NA	NA	NA	NA	NA
139	the thread	139 - 1	сап	99	Mikik2	NA	1	NA	NA	NA	NA	NA
139	the thread	139 - 3	ипь	27	Darvag2	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ипь	28	Darvag3	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ип	29	Darvag4	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ип	31	Darvag5	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ip	101	Qax2	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ip	102	Qax3	CONFIRMED	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ip	106	Qax7	толстая	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ip	108	Qax9	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ип	133	Yersi1	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ип	134	Yersi2	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 3	ип	135	Yersi3	NA	3	NA	NA	NA	NA	NA
139	the thread	139 - 14	кару	55	Karata3	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кору	126	Tukita1	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кваре	154	Anchikh1	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кваре	155	Anchikh2	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кору	157	Tukita2	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кору	159	Tukita4	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 14	кору	160	Tukita5	NA	14	NA	NA	NA	NA	yes
139	the thread	139 - 16	муху	83	Kidero1	NA	16	NA	NA	NA	NA	yes
139	the thread	139 - 16	муху	84	Kidero2	NA	16	NA	NA	NA	NA	yes
139	the thread	139 - 31	там	162	Kurdul1	NA	31	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	45	Gelmets1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	46	Gelmets2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	47	Gelmets3	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	66	Khlyut1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	67	Khlyut2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	68	Khlyut3	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	69	Khlyut4	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	70	Khlyut5	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	98	Mikik1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	99	Mikik2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	162	Kurdul1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	164	Kurdul3	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	165	Fiy1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	166	Fiy2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	167	Gdym1	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 1	вахт	168	Gdym2	NA	1	NA	NA	NA	NA	NA
140	the time	140 - 5	заман	8	Bezhta1	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	заман	27	Darvag2	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	zaman	101	Qax2	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	zaman	102	Qax3	CONFIRMED	5	NA	NA	NA	NA	NA
140	the time	140 - 5	zaman	106	Qax7	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	zaman	108	Qax9	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	заман	156	Kvankhidatli1	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 5	заман	161	Bezhta2	NA	5	NA	NA	NA	NA	NA
140	the time	140 - 14	ригьи	137	Zilo1	NA	14	NA	NA	NA	NA	yes
141	the tobacco	141 - 1	tütün	1	Alibeglo1	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	tütün	103	Qax4	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	tütün	104	Qax5	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	тютюн	162	Kurdul1	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	тютюн	163	Kurdul2	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	тютюн	164	Kurdul3	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 1	тютюн	176	Kina1a	NA	1	NA	NA	NA	NA	NA
141	the tobacco	141 - 2	табак	26	Darvag1	NA	2	NA	NA	NA	NA	NA
141	the tobacco	141 - 2	табак	83	Kidero1	NA	2	NA	NA	NA	NA	NA
141	the tobacco	141 - 6	сигарета	114	Tad-Magitl2	NA	6	NA	NA	NA	NA	NA
142	the tongs	142 - 10	гьец1и	113	Tad-Magitl1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	45	Gelmets1	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	46	Gelmets2	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	47	Gelmets3	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	98	Mikik1	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмел	99	Mikik2	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	162	Kurdul1	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 3	десмал	164	Kurdul3	NA	3	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	53	Karata1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	55	Karata3	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	56	Karata4	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	113	Tad-Magitl1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	114	Tad-Magitl2	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	126	Tukita1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	154	Anchikh1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	155	Anchikh2	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	156	Kvankhidatli1	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	157	Tukita2	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	158	Tukita3	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	159	Tukita4	NA	10	NA	NA	NA	NA	NA
143	the towel	143 - 10	палатенце	160	Tukita5	NA	10	NA	NA	NA	NA	NA
144	the trousers	144 - 5	шалвар	169	Khnov1	NA	5	NA	NA	NA	NA	NA
144	the trousers	144 - 5	шарвар	170	Khnov2	NA	5	NA	NA	NA	NA	NA
144	the trousers	144 - 5	шалвар	171	Khnov3	NA	5	NA	NA	NA	NA	NA
144	the trousers	144 - 5	шалвар	163	Kurdul2	NA	5	NA	NA	NA	NA	NA
144	the trousers	144 - 20	барта	156	Kvankhidatli1	NA	20	NA	NA	NA	NA	yes
145	the turnip	145 - 1	къа	50	Ikhrek3	NA	1	NA	NA	NA	NA	NA
145	the turnip	145 - 2	турп	171	Khnov3	NA	2	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	111	Rikvani1	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	137	Zilo1	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	154	Anchikh1	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	156	Kvankhidatli1	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	157	Tukita2	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 7	талган	159	Tukita4	NA	7	NA	NA	NA	NA	NA
145	the turnip	145 - 13	репа	159	Tukita4	NA	13	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	45	Gelmets1	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	46	Gelmets2	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	47	Gelmets3	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	98	Mikik1	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	99	Mikik2	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	162	Kurdul1	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	163	Kurdul2	NA	5	NA	NA	NA	NA	NA
146	the voice	146 - 5	сес	164	Kurdul3	NA	5	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	8	Bezhta1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	45	Gelmets1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	50	Ikhrek3	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	66	Khlyut1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	67	Khlyut2	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	68	Khlyut3	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	69	Khlyut4	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	70	Khlyut5	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	qarpuzi	96	Meshabash1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	98	Mikik1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	qarpuzi	105	Qax6	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	112	Rutul1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	161	Bezhta2	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	165	Fiy1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	166	Fiy2	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	167	Gdym1	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 3	хъарпуз	168	Gdym2	NA	3	NA	NA	NA	NA	NA
148	the watermelon	148 - 5	арбуз	83	Kidero1	NA	5	NA	NA	NA	NA	NA
148	the watermelon	148 - 5	арбуз	164	Kurdul3	NA	5	NA	NA	NA	NA	NA
149	the wedding	149 - 2	дават	46	Gelmets2	NA	2	NA	NA	NA	NA	NA
149	the wedding	149 - 8	туй	67	Khlyut2	NA	8	NA	NA	NA	NA	NA
149	the wedding	149 - 8	туй	69	Khlyut4	NA	8	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафте	45	Gelmets1	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафте	46	Gelmets2	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафте	47	Gelmets3	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьа1фта	98	Mikik1	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьа1фта	99	Mikik2	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафта	162	Kurdul1	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафта	163	Kurdul2	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 2	гьафта	164	Kurdul3	NA	2	NA	NA	NA	NA	NA
150	the week	150 - 9	неделя	29	Darvag4	NA	9	NA	NA	NA	NA	NA
150	the week	150 - 9	неделя	83	Kidero1	NA	9	NA	NA	NA	NA	NA
151	the wheel	151 - 13	гури	126	Tukita1	NA	13	NA	NA	NA	NA	yes
151	the wheel	151 - 13	гури	157	Tukita2	NA	13	NA	NA	NA	NA	yes
151	the wheel	151 - 13	гури	158	Tukita3	NA	13	NA	NA	NA	NA	yes
151	the wheel	151 - 13	гури	159	Tukita4	NA	13	NA	NA	NA	NA	yes
151	the wheel	151 - 13	гури	160	Tukita5	NA	13	NA	NA	NA	NA	yes
151	the wheel	151 - 15	гьакибер	156	Kvankhidatli1	NA	15	NA	NA	NA	NA	yes
151	the wheel	151 - 21	туп	48	Ikhrek1	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	49	Ikhrek2	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	50	Ikhrek3	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	51	Ikhrek4	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	172	Kina4	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	173	Kina5	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	174	Kina3a	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	175	Kina2a	NA	21	NA	NA	NA	NA	NA
151	the wheel	151 - 21	туп	176	Kina1a	NA	21	NA	NA	NA	NA	NA
152	the whip	152 - 3	qamči	104	Qax5	NA	3	NA	NA	NA	NA	NA
153	the widow	153 - 5	къорола	114	Tad-Magitl2	NA	5	NA	NA	NA	NA	NA
153	the widow	153 - 5	хъоролай	156	Kvankhidatli1	NA	5	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	45	Gelmets1	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	46	Gelmets2	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	47	Gelmets3	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	98	Mikik1	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	99	Mikik2	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	162	Kurdul1	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 13	гъуль	164	Kurdul3	NA	13	NA	NA	NA	NA	NA
154	the window	154 - 26	айна	168	Gdym2	перепутал со стеклом?	26	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	45	Gelmets1	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	46	Gelmets2	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	47	Gelmets3	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	66	Khlyut1	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	67	Khlyut2	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахур	68	Khlyut3	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахур	69	Khlyut4	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	70	Khlyut5	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чагъыр	85	Kidero3	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	98	Mikik1	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чахыр	99	Mikik2	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	ч1аг1а	144	Tlibisho3	NA	3	NA	NA	NA	NA	NA
155	the wine	155 - 3	чагъир	159	Tukita4	NA	3	NA	NA	NA	NA	NA
